file_name,emotion,intensity,gender,statement,duration,augmentation
03-01-03-02-01-01-10,happy,strong,female,Kids are talking by the door,3.8371666666666666,original
03-01-04-02-01-01-14,sad,strong,female,Kids are talking by the door,3.8705208333333334,original
03-01-04-01-02-01-14,sad,normal,female,Dogs are sitting by the door,3.6036041666666665,original
03-01-03-01-02-01-10,happy,normal,female,Dogs are sitting by the door,3.3032916666666665,original
03-01-03-01-02-01-04,happy,normal,female,Dogs are sitting by the door,3.5035,original
03-01-06-02-01-01-20,fearful,strong,female,Kids are talking by the door,4.2375625,original
03-01-06-02-01-01-08,fearful,strong,female,Kids are talking by the door,3.970625,original
03-01-06-01-02-01-08,fearful,normal,female,Dogs are sitting by the door,3.7704375,original
03-01-06-01-02-01-20,fearful,normal,female,Dogs are sitting by the door,3.9372708333333337,original
03-01-06-02-02-01-14,fearful,strong,female,Dogs are sitting by the door,3.5035,original
03-01-06-01-01-01-14,fearful,normal,female,Kids are talking by the door,3.3700208333333332,original
03-01-06-01-01-01-19,fearful,normal,male,Kids are talking by the door,3.7036875,original
03-01-06-02-02-01-19,fearful,strong,male,Dogs are sitting by the door,3.5702291666666666,original
03-01-06-01-02-01-11,fearful,normal,male,Dogs are sitting by the door,3.1698333333333335,original
03-01-06-01-02-01-05,fearful,normal,male,Dogs are sitting by the door,3.136458333333333,original
03-01-06-02-01-01-05,fearful,strong,male,Kids are talking by the door,3.2365625,original
03-01-06-02-01-01-11,fearful,strong,male,Kids are talking by the door,3.2032083333333334,original
03-01-03-01-02-01-09,happy,normal,male,Dogs are sitting by the door,3.3032916666666665,original
03-01-04-01-02-01-19,sad,normal,male,Dogs are sitting by the door,3.1698333333333335,original
03-01-03-01-02-01-21,happy,normal,male,Dogs are sitting by the door,3.703708333333333,original
03-01-03-02-01-01-21,happy,strong,male,Kids are talking by the door,3.8037916666666662,original
03-01-04-02-01-01-19,sad,strong,male,Kids are talking by the door,4.004,original
03-01-03-02-01-01-09,happy,strong,male,Kids are talking by the door,3.7704375,original
03-01-04-01-01-01-11,sad,normal,male,Kids are talking by the door,3.3366666666666664,original
03-01-04-01-01-01-05,sad,normal,male,Kids are talking by the door,3.2699375,original
03-01-03-01-01-01-15,happy,normal,male,Kids are talking by the door,3.403395833333333,original
03-01-03-01-01-01-01,happy,normal,male,Kids are talking by the door,3.4701458333333335,original
03-01-03-02-02-01-01,happy,strong,male,Dogs are sitting by the door,3.93725,original
03-01-03-02-02-01-15,happy,strong,male,Dogs are sitting by the door,3.8037916666666662,original
03-01-04-02-02-01-05,sad,strong,male,Dogs are sitting by the door,3.2699166666666666,original
03-01-04-02-02-01-11,sad,strong,male,Dogs are sitting by the door,3.370041666666667,original
03-01-04-02-02-01-10,sad,strong,female,Dogs are sitting by the door,3.670333333333333,original
03-01-04-02-02-01-04,sad,strong,female,Dogs are sitting by the door,3.7704375,original
03-01-03-02-02-01-14,happy,strong,female,Dogs are sitting by the door,3.8371666666666666,original
03-01-03-01-01-01-14,happy,normal,female,Kids are talking by the door,3.703708333333333,original
03-01-04-01-01-01-04,sad,normal,female,Kids are talking by the door,3.370041666666667,original
03-01-04-01-01-01-10,sad,normal,female,Kids are talking by the door,3.3032916666666665,original
03-01-04-02-01-01-24,sad,strong,female,Kids are talking by the door,4.404395833333333,original
03-01-03-02-01-01-08,happy,strong,female,Kids are talking by the door,3.7704166666666663,original
03-01-04-02-01-01-18,sad,strong,female,Kids are talking by the door,3.8037916666666662,original
03-01-03-02-01-01-20,happy,strong,female,Kids are talking by the door,3.670333333333333,original
03-01-03-01-02-01-20,happy,normal,female,Dogs are sitting by the door,3.470125,original
03-01-04-01-02-01-18,sad,normal,female,Dogs are sitting by the door,3.536875,original
03-01-03-01-02-01-08,happy,normal,female,Dogs are sitting by the door,3.470125,original
03-01-04-01-02-01-24,sad,normal,female,Dogs are sitting by the door,3.536875,original
03-01-06-02-01-01-10,fearful,strong,female,Kids are talking by the door,3.5035,original
03-01-06-02-01-01-04,fearful,strong,female,Kids are talking by the door,3.9372708333333337,original
03-01-06-01-02-01-04,fearful,normal,female,Dogs are sitting by the door,3.470125,original
03-01-06-01-02-01-10,fearful,normal,female,Dogs are sitting by the door,3.536854166666666,original
03-01-06-02-02-01-18,fearful,strong,female,Dogs are sitting by the door,3.8038125,original
03-01-06-02-02-01-24,fearful,strong,female,Dogs are sitting by the door,3.603583333333334,original
03-01-06-01-01-01-24,fearful,normal,female,Kids are talking by the door,4.104104166666667,original
03-01-06-01-01-01-18,fearful,normal,female,Kids are talking by the door,3.4367708333333336,original
03-01-06-01-02-01-06,fearful,normal,female,Dogs are sitting by the door,3.57025,original
03-01-06-01-02-01-12,fearful,normal,female,Dogs are sitting by the door,3.3700208333333332,original
03-01-06-02-01-01-12,fearful,strong,female,Kids are talking by the door,3.7370833333333335,original
03-01-06-02-01-01-06,fearful,strong,female,Kids are talking by the door,3.636979166666667,original
03-01-03-01-02-01-22,happy,normal,female,Dogs are sitting by the door,3.5035,original
03-01-03-02-01-01-22,happy,strong,female,Kids are talking by the door,3.7370833333333335,original
03-01-04-01-01-01-06,sad,normal,female,Kids are talking by the door,3.5702291666666666,original
03-01-04-01-01-01-12,sad,normal,female,Kids are talking by the door,3.670333333333333,original
03-01-03-01-01-01-02,happy,normal,female,Kids are talking by the door,3.6036041666666665,original
03-01-03-01-01-01-16,happy,normal,female,Kids are talking by the door,3.703708333333333,original
03-01-03-02-02-01-16,happy,strong,female,Dogs are sitting by the door,3.7704166666666663,original
03-01-03-02-02-01-02,happy,strong,female,Dogs are sitting by the door,3.703708333333333,original
03-01-04-02-02-01-12,sad,strong,female,Dogs are sitting by the door,3.8037916666666662,original
03-01-04-02-02-01-06,sad,strong,female,Dogs are sitting by the door,4.604583333333333,original
03-01-04-02-02-01-07,sad,strong,male,Dogs are sitting by the door,3.636979166666667,original
03-01-04-02-02-01-13,sad,strong,male,Dogs are sitting by the door,3.4367708333333336,original
03-01-03-02-02-01-03,happy,strong,male,Dogs are sitting by the door,4.137458333333333,original
03-01-03-02-02-01-17,happy,strong,male,Dogs are sitting by the door,3.7370625,original
03-01-03-01-01-01-17,happy,normal,male,Kids are talking by the door,3.470125,original
03-01-03-01-01-01-03,happy,normal,male,Kids are talking by the door,3.7704166666666663,original
03-01-04-01-01-01-13,sad,normal,male,Kids are talking by the door,3.5702291666666666,original
03-01-04-01-01-01-07,sad,normal,male,Kids are talking by the door,3.536875,original
03-01-03-02-01-01-23,happy,strong,male,Kids are talking by the door,3.236583333333334,original
03-01-03-01-02-01-23,happy,normal,male,Dogs are sitting by the door,3.2365625,original
03-01-06-02-01-01-07,fearful,strong,male,Kids are talking by the door,3.636979166666667,original
03-01-06-02-01-01-13,fearful,strong,male,Kids are talking by the door,3.370041666666667,original
03-01-06-01-02-01-13,fearful,normal,male,Dogs are sitting by the door,3.2032083333333334,original
03-01-06-01-02-01-07,fearful,normal,male,Dogs are sitting by the door,3.4367708333333336,original
03-01-06-01-01-01-23,fearful,normal,male,Kids are talking by the door,3.4367708333333336,original
03-01-06-02-02-01-23,fearful,strong,male,Dogs are sitting by the door,3.57025,original
03-01-06-01-02-01-03,fearful,normal,male,Dogs are sitting by the door,3.5035,original
03-01-06-01-02-01-17,fearful,normal,male,Dogs are sitting by the door,3.536875,original
03-01-06-02-01-01-17,fearful,strong,male,Kids are talking by the door,3.703708333333333,original
03-01-06-02-01-01-03,fearful,strong,male,Kids are talking by the door,3.3033125,original
03-01-04-01-02-01-23,sad,normal,male,Dogs are sitting by the door,3.5702291666666666,original
03-01-04-02-01-01-23,sad,strong,male,Kids are talking by the door,4.2709375,original
03-01-03-01-01-01-07,happy,normal,male,Kids are talking by the door,3.5035,original
03-01-03-01-01-01-13,happy,normal,male,Kids are talking by the door,3.2365625,original
03-01-04-01-01-01-03,sad,normal,male,Kids are talking by the door,3.6036041666666665,original
03-01-04-01-01-01-17,sad,normal,male,Kids are talking by the door,3.670333333333333,original
03-01-04-02-02-01-17,sad,strong,male,Dogs are sitting by the door,3.6036041666666665,original
03-01-04-02-02-01-03,sad,strong,male,Dogs are sitting by the door,3.470125,original
03-01-03-02-02-01-13,happy,strong,male,Dogs are sitting by the door,3.3700208333333332,original
03-01-03-02-02-01-07,happy,strong,male,Dogs are sitting by the door,4.037375,original
03-01-03-02-02-01-06,happy,strong,female,Dogs are sitting by the door,3.5702291666666666,original
03-01-03-02-02-01-12,happy,strong,female,Dogs are sitting by the door,3.9039166666666665,original
03-01-04-02-02-01-02,sad,strong,female,Dogs are sitting by the door,3.7036875,original
03-01-04-02-02-01-16,sad,strong,female,Dogs are sitting by the door,3.8705416666666665,original
03-01-04-01-01-01-16,sad,normal,female,Kids are talking by the door,3.5702291666666666,original
03-01-04-01-01-01-02,sad,normal,female,Kids are talking by the door,3.8371666666666666,original
03-01-03-01-01-01-12,happy,normal,female,Kids are talking by the door,3.703708333333333,original
03-01-03-01-01-01-06,happy,normal,female,Kids are talking by the door,3.536854166666666,original
03-01-04-02-01-01-22,sad,strong,female,Kids are talking by the door,3.7370625,original
03-01-04-01-02-01-22,sad,normal,female,Dogs are sitting by the door,3.670333333333333,original
03-01-06-02-01-01-02,fearful,strong,female,Kids are talking by the door,3.8037916666666662,original
03-01-06-02-01-01-16,fearful,strong,female,Kids are talking by the door,3.7370625,original
03-01-06-01-02-01-16,fearful,normal,female,Dogs are sitting by the door,3.6369583333333337,original
03-01-06-01-02-01-02,fearful,normal,female,Dogs are sitting by the door,3.670333333333333,original
03-01-06-02-02-01-22,fearful,strong,female,Dogs are sitting by the door,3.670333333333333,original
03-01-06-01-01-01-22,fearful,normal,female,Kids are talking by the door,3.57025,original
03-01-06-01-01-01-20,fearful,normal,female,Kids are talking by the door,3.8038125,original
03-01-06-01-01-01-08,fearful,normal,female,Kids are talking by the door,3.970645833333333,original
03-01-06-02-02-01-08,fearful,strong,female,Dogs are sitting by the door,3.8705208333333334,original
03-01-06-02-02-01-20,fearful,strong,female,Dogs are sitting by the door,3.8705416666666665,original
03-01-06-01-02-01-14,fearful,normal,female,Dogs are sitting by the door,3.370041666666667,original
03-01-06-02-01-01-14,fearful,strong,female,Kids are talking by the door,3.3700208333333332,original
03-01-03-01-02-01-24,happy,normal,female,Dogs are sitting by the door,3.5035,original
03-01-04-01-02-01-08,sad,normal,female,Dogs are sitting by the door,3.57025,original
03-01-03-01-02-01-18,happy,normal,female,Dogs are sitting by the door,3.43675,original
03-01-04-01-02-01-20,sad,normal,female,Dogs are sitting by the door,3.470125,original
03-01-04-02-01-01-20,sad,strong,female,Kids are talking by the door,3.7704375,original
03-01-03-02-01-01-18,happy,strong,female,Kids are talking by the door,3.7704375,original
03-01-04-02-01-01-08,sad,strong,female,Kids are talking by the door,3.7704166666666663,original
03-01-03-02-01-01-24,happy,strong,female,Kids are talking by the door,4.004,original
03-01-03-01-01-01-10,happy,normal,female,Kids are talking by the door,3.5035,original
03-01-03-01-01-01-04,happy,normal,female,Kids are talking by the door,3.5035,original
03-01-04-01-01-01-14,sad,normal,female,Kids are talking by the door,3.7370625,original
03-01-04-02-02-01-14,sad,strong,female,Dogs are sitting by the door,3.670333333333333,original
03-01-03-02-02-01-04,happy,strong,female,Dogs are sitting by the door,3.6036041666666665,original
03-01-03-02-02-01-10,happy,strong,female,Dogs are sitting by the door,3.7370625,original
03-01-03-02-02-01-11,happy,strong,male,Dogs are sitting by the door,3.8705208333333334,original
03-01-03-02-02-01-05,happy,strong,male,Dogs are sitting by the door,3.603583333333334,original
03-01-04-02-02-01-15,sad,strong,male,Dogs are sitting by the door,3.536875,original
03-01-04-02-02-01-01,sad,strong,male,Dogs are sitting by the door,3.7370833333333335,original
03-01-04-01-01-01-01,sad,normal,male,Kids are talking by the door,3.8371666666666666,original
03-01-04-01-01-01-15,sad,normal,male,Kids are talking by the door,3.5035,original
03-01-03-01-01-01-05,happy,normal,male,Kids are talking by the door,4.004,original
03-01-03-01-01-01-11,happy,normal,male,Kids are talking by the door,3.1031041666666668,original
03-01-04-02-01-01-09,sad,strong,male,Kids are talking by the door,3.9372708333333337,original
03-01-03-02-01-01-19,happy,strong,male,Kids are talking by the door,3.7704375,original
03-01-04-02-01-01-21,sad,strong,male,Kids are talking by the door,4.170833333333333,original
03-01-04-01-02-01-21,sad,normal,male,Dogs are sitting by the door,4.07075,original
03-01-03-01-02-01-19,happy,normal,male,Dogs are sitting by the door,3.2699375,original
03-01-04-01-02-01-09,sad,normal,male,Dogs are sitting by the door,3.403395833333333,original
03-01-06-02-01-01-15,fearful,strong,male,Kids are talking by the door,3.3366666666666664,original
03-01-06-02-01-01-01,fearful,strong,male,Kids are talking by the door,5.005,original
03-01-06-01-02-01-01,fearful,normal,male,Dogs are sitting by the door,3.4367708333333336,original
03-01-06-01-02-01-15,fearful,normal,male,Dogs are sitting by the door,3.2699375,original
03-01-06-02-02-01-21,fearful,strong,male,Dogs are sitting by the door,3.7704375,original
03-01-06-02-02-01-09,fearful,strong,male,Dogs are sitting by the door,3.2365625,original
03-01-06-01-01-01-09,fearful,normal,male,Kids are talking by the door,3.1698333333333335,original
03-01-06-01-01-01-21,fearful,normal,male,Kids are talking by the door,3.670333333333333,original
