file_name,emotion,intensity,gender,statement,duration
03-01-01-01-02-02-20,neutral,normal,female,Dogs are sitting by the door,3.536875
03-01-06-01-02-02-18,fearful,normal,female,Dogs are sitting by the door,3.4701458333333335
03-01-05-01-02-01-18,angry,normal,female,Dogs are sitting by the door,3.5702291666666666
03-01-02-01-02-01-20,calm,normal,female,Dogs are sitting by the door,3.3366666666666664
03-01-08-01-01-01-18,surprised,normal,female,Kids are talking by the door,3.3700208333333332
03-01-01-01-02-02-22,neutral,normal,female,Dogs are sitting by the door,3.5368541666666666
03-01-02-01-02-01-22,calm,normal,female,Dogs are sitting by the door,3.5702291666666666
03-01-08-01-01-01-24,surprised,normal,female,Kids are talking by the door,3.3033125
03-01-08-02-02-01-24,surprised,strong,female,Dogs are sitting by the door,3.6703333333333332
03-01-02-02-01-01-22,calm,strong,female,Kids are talking by the door,3.703708333333333
03-01-08-02-02-01-18,surprised,strong,female,Dogs are sitting by the door,3.8705416666666665
03-01-01-01-01-02-16,neutral,normal,female,Kids are talking by the door,3.7370833333333335
03-01-02-01-01-01-02,calm,normal,female,Kids are talking by the door,3.8371666666666666
03-01-01-01-01-02-02,neutral,normal,female,Kids are talking by the door,3.6036041666666665
03-01-02-01-01-01-16,calm,normal,female,Kids are talking by the door,3.7036875
03-01-08-01-02-01-10,surprised,normal,female,Dogs are sitting by the door,3.5035
03-01-06-01-01-02-12,fearful,normal,female,Kids are talking by the door,3.5035
03-01-05-01-01-01-06,angry,normal,female,Kids are talking by the door,3.7704375
03-01-06-01-01-02-06,fearful,normal,female,Kids are talking by the door,3.4367708333333336
03-01-05-01-01-01-12,angry,normal,female,Kids are talking by the door,4.2709375
03-01-08-01-02-01-04,surprised,normal,female,Dogs are sitting by the door,3.6369583333333333
03-01-08-02-01-01-04,surprised,strong,female,Kids are talking by the door,3.6703333333333332
03-01-06-02-02-02-06,fearful,strong,female,Dogs are sitting by the door,3.7370625
03-01-05-02-02-01-12,angry,strong,female,Dogs are sitting by the door,3.8038125
03-01-06-02-02-02-12,fearful,strong,female,Dogs are sitting by the door,3.6703333333333332
03-01-05-02-02-01-06,angry,strong,female,Dogs are sitting by the door,4.437770833333333
03-01-08-02-01-01-10,surprised,strong,female,Kids are talking by the door,3.5035
03-01-02-02-02-01-16,calm,strong,female,Dogs are sitting by the door,3.8038125
03-01-02-02-02-01-02,calm,strong,female,Dogs are sitting by the door,4.104104166666667
03-01-03-01-01-02-22,happy,normal,female,Kids are talking by the door,3.4367708333333336
03-01-03-02-02-02-22,happy,strong,female,Dogs are sitting by the door,3.9372708333333333
03-01-04-01-02-02-12,sad,normal,female,Dogs are sitting by the door,3.5702291666666666
03-01-07-01-02-01-06,disgust,normal,female,Dogs are sitting by the door,3.7370625
03-01-04-01-02-02-06,sad,normal,female,Dogs are sitting by the door,3.4367708333333336
03-01-07-01-02-01-12,disgust,normal,female,Dogs are sitting by the door,3.6036041666666665
03-01-03-01-02-02-16,happy,normal,female,Dogs are sitting by the door,3.6703333333333332
03-01-03-01-02-02-02,happy,normal,female,Dogs are sitting by the door,3.7370833333333335
03-01-03-02-01-02-02,happy,strong,female,Kids are talking by the door,3.6703333333333332
03-01-03-02-01-02-16,happy,strong,female,Kids are talking by the door,3.5702291666666666
03-01-04-02-01-02-06,sad,strong,female,Kids are talking by the door,4.104104166666667
03-01-07-02-01-01-12,disgust,strong,female,Kids are talking by the door,3.970645833333333
03-01-04-02-01-02-12,sad,strong,female,Kids are talking by the door,3.7704375
03-01-07-02-01-01-06,disgust,strong,female,Kids are talking by the door,4.3043125
03-01-07-02-01-01-07,disgust,strong,male,Kids are talking by the door,4.137479166666667
03-01-04-02-01-02-13,sad,strong,male,Kids are talking by the door,3.3032916666666665
03-01-07-02-01-01-13,disgust,strong,male,Kids are talking by the door,3.403395833333333
03-01-04-02-01-02-07,sad,strong,male,Kids are talking by the door,3.8371666666666666
03-01-03-02-01-02-17,happy,strong,male,Kids are talking by the door,4.104104166666667
03-01-03-02-01-02-03,happy,strong,male,Kids are talking by the door,4.404395833333333
03-01-03-01-02-02-03,happy,normal,male,Dogs are sitting by the door,3.5035
03-01-03-01-02-02-17,happy,normal,male,Dogs are sitting by the door,3.5368541666666666
03-01-07-01-02-01-13,disgust,normal,male,Dogs are sitting by the door,3.2699375
03-01-04-01-02-02-07,sad,normal,male,Dogs are sitting by the door,3.8705208333333334
03-01-07-01-02-01-07,disgust,normal,male,Dogs are sitting by the door,3.4367708333333336
03-01-04-01-02-02-13,sad,normal,male,Dogs are sitting by the door,3.370041666666667
03-01-03-02-02-02-23,happy,strong,male,Dogs are sitting by the door,3.2365625
03-01-03-01-01-02-23,happy,normal,male,Kids are talking by the door,3.2699375
03-01-02-02-02-01-03,calm,strong,male,Dogs are sitting by the door,4.137458333333333
03-01-02-02-02-01-17,calm,strong,male,Dogs are sitting by the door,3.8371666666666666
03-01-05-02-02-01-07,angry,strong,male,Dogs are sitting by the door,3.8371666666666666
03-01-06-02-02-02-13,fearful,strong,male,Dogs are sitting by the door,3.2032083333333334
03-01-08-02-01-01-11,surprised,strong,male,Kids are talking by the door,3.069729166666667
03-01-08-02-01-01-05,surprised,strong,male,Kids are talking by the door,4.137479166666667
03-01-05-02-02-01-13,angry,strong,male,Dogs are sitting by the door,3.5702291666666666
03-01-06-02-02-02-07,fearful,strong,male,Dogs are sitting by the door,3.5035
03-01-05-01-01-01-13,angry,normal,male,Kids are talking by the door,3.4367708333333336
03-01-06-01-01-02-07,fearful,normal,male,Kids are talking by the door,3.5035
03-01-08-01-02-01-05,surprised,normal,male,Dogs are sitting by the door,3.069729166666667
03-01-08-01-02-01-11,surprised,normal,male,Dogs are sitting by the door,3.1698333333333335
03-01-05-01-01-01-07,angry,normal,male,Kids are talking by the door,4.004
03-01-06-01-01-02-13,fearful,normal,male,Kids are talking by the door,3.1698333333333335
03-01-02-01-01-01-17,calm,normal,male,Kids are talking by the door,3.5035
03-01-01-01-01-02-03,neutral,normal,male,Kids are talking by the door,3.5035
03-01-02-01-01-01-03,calm,normal,male,Kids are talking by the door,3.8371666666666666
03-01-01-01-01-02-17,neutral,normal,male,Kids are talking by the door,3.5035
03-01-08-02-02-01-19,surprised,strong,male,Dogs are sitting by the door,3.2365833333333334
03-01-02-02-01-01-23,calm,strong,male,Kids are talking by the door,4.604604166666666
03-01-02-01-02-01-23,calm,normal,male,Dogs are sitting by the door,4.170833333333333
03-01-08-01-01-01-19,surprised,normal,male,Kids are talking by the door,3.7370625
03-01-01-01-02-02-23,neutral,normal,male,Dogs are sitting by the door,3.8371666666666666
